Theta_now,V_trans,Lmot_RPM,Rmot_RPM,Output_lmot,Output_rmot,DN_Lmot,DN_Rmot
-2.81,0.00,0.00,0.00,38.00,38.00,11,-14
-2.72,0.00,0.00,0.00,38.00,38.00,11,-14
-2.64,0.00,0.00,0.00,35.00,35.00,10,-15
-2.58,0.00,0.00,0.00,0.00,0.00,10,-15
-2.56,0.00,0.00,0.00,36.00,36.00,10,-16
-2.49,0.00,0.00,0.00,0.00,0.00,10,-16
-2.50,0.00,0.00,0.00,0.00,0.00,10,-16
-2.49,0.00,0.00,0.00,0.00,0.00,10,-16
-2.44,0.00,0.00,0.00,0.00,0.00,10,-16
-2.39,0.00,0.00,0.00,0.00,0.00,10,-16
-2.33,0.00,0.00,0.00,0.00,0.00,10,-16
-2.22,0.00,0.00,0.00,0.00,0.00,10,-16
-2.11,0.00,0.00,0.00,-40.00,-40.00,10,-16
-1.94,0.00,0.00,0.00,-46.00,-46.00,10,-16
-1.75,0.00,0.00,0.00,-54.00,-54.00,10,-15
