Theta_now,V_trans,Lmot_RPM,Rmot_RPM,Output_lmot,Output_rmot,DN_Lmot,DN_Rmot
14.04,-0.38,-6.35,-5.40,-121.00,-121.00,-348,-329
14.62,-0.36,-5.98,-5.07,-122.00,-122.00,-351,-332
14.13,-0.33,-5.49,-4.66,-79.00,-79.00,-352,-332
13.79,-0.30,-4.99,-4.17,-60.00,-60.00,-352,-332
13.48,-0.26,-4.47,-3.68,-52.00,-52.00,-352,-331
13.47,-0.24,-4.00,-3.26,-64.00,-64.00,-352,-331
13.79,-0.21,-3.60,-2.91,-86.00,-86.00,-352,-330
14.35,-0.19,-3.22,-2.62,-111.00,-111.00,-351,-330
14.93,-0.17,-2.82,-2.31,-128.00,-128.00,-351,-330
15.28,-0.14,-2.42,-2.01,-136.00,-136.00,-349,-329
15.49,-0.12,-1.97,-1.67,-136.00,-136.00,-347,-327
15.45,-0.09,-1.48,-1.26,-127.00,-127.00,-343,-325
15.33,-0.06,-0.95,-0.83,-120.00,-120.00,-339,-321
15.02,-0.03,-0.43,-0.39,-104.00,-104.00,-335,-318
14.64,0.00,0.00,0.00,-95.00,-95.00,-330,-313
14.48,0.03,0.50,0.43,-100.00,-100.00,-325,-309
14.25,0.06,0.97,0.86,-105.00,-105.00,-319,-304
14.30,0.09,1.40,1.23,-119.00,-119.00,-313,-299
14.16,0.11,1.83,1.63,-120.00,-120.00,-307,-293
13.87,0.14,2.28,2.01,-120.00,-120.00,-300,-287
13.79,0.17,2.75,2.38,-119.00,-119.00,-293,-281
13.34,0.19,3.22,2.76,-117.00,-117.00,-285,-275
13.52,0.22,3.63,3.13,-133.00,-133.00,-278,-268
13.67,0.25,4.08,3.53,-147.00,-147.00,-269,-260
13.38,0.28,4.53,3.94,-142.00,-142.00,-260,-252
12.87,0.31,5.00,4.40,-130.00,-130.00,-250,-243
13.05,0.33,5.45,4.82,-165.00,-165.00,-240,-234
12.53,0.37,5.98,5.29,-173.00,-173.00,-229,-224
11.04,0.40,6.43,5.76,-144.00,-144.00,-217,-213
10.40,0.43,7.00,6.30,-156.00,-156.00,-204,-201
9.09,0.46,7.49,6.79,-137.00,-137.00,-192,-189
8.31,0.50,8.05,7.37,-154.00,-154.00,-178,-176
6.58,0.54,8.55,7.92,-122.00,-122.00,-164,-163
5.05,0.57,9.15,8.48,-112.00,-112.00,-149,-148
3.46,0.60,9.59,8.97,-89.00,-89.00,-134,-134
1.87,0.64,10.13,9.48,-40.00,-40.00,-119,-120
-0.16,0.67,10.62,9.93,-55.00,-55.00,-103,-105
-1.57,0.69,10.91,10.25,45.00,45.00,-89,-91
-2.79,0.71,11.25,10.58,-52.00,-52.00,-74,-77
-4.12,0.72,11.36,10.73,-45.00,-45.00,-61,-64
-5.09,0.73,11.56,10.94,-46.00,-46.00,-47,-51
-5.77,0.74,11.69,11.04,-58.00,-58.00,-34,-38
-6.55,0.75,11.78,11.22,32.00,32.00,-20,-25
-7.77,0.75,11.79,11.24,-32.00,-32.00,-8,-13
-9.16,0.75,11.80,11.26,0.00,0.00,3,-1
-9.54,0.75,11.76,11.20,-36.00,-36.00,16,10
-9.97,0.75,11.82,11.22,-51.00,-51.00,29,22
-10.49,0.75,11.81,11.22,-56.00,-56.00,41,33
-11.43,0.75,11.86,11.26,-40.00,-40.00,54,46
-12.75,0.75,11.79,11.25,49.00,49.00,66,57
-14.23,0.75,11.76,11.25,106.00,106.00,78,69
-15.25,0.74,11.58,11.05,87.00,87.00,88,79
-15.05,0.72,11.37,10.75,35.00,35.00,98,86
-14.82,0.70,11.07,10.41,-57.00,-57.00,106,94
-14.46,0.67,10.72,10.04,-72.00,-72.00,114,101
-14.43,0.66,10.48,9.79,-78.00,-78.00,123,109
-14.65,0.65,10.29,9.57,-74.00,-74.00,132,118
-15.73,0.64,10.19,9.45,30.00,30.00,142,126
-17.32,0.63,9.98,9.27,0.00,0.00,150,134
-17.99,0.62,9.84,9.10,101.00,101.00,159,142
-19.33,0.60,9.64,8.90,132.00,132.00,167,149
-19.26,0.58,9.34,8.58,97.00,97.00,174,155
-18.65,0.55,8.86,8.11,53.00,53.00,179,159
-18.00,0.52,8.35,7.56,-30.00,-30.00,182,162
-17.51,0.48,7.85,7.04,0.00,0.00,186,164
-17.49,0.46,7.42,6.60,0.00,0.00,190,167
-17.40,0.43,7.04,6.14,0.00,0.00,194,169
-17.38,0.40,6.71,5.73,0.00,0.00,197,171
-17.67,0.38,6.42,5.39,0.00,0.00,201,173
-18.27,0.36,6.14,5.07,79.00,79.00,205,176
-18.51,0.34,5.88,4.73,85.00,85.00,209,177
-18.72,0.32,5.55,4.35,85.00,85.00,211,178
-18.52,0.30,5.17,3.91,78.00,78.00,213,178
-18.65,0.27,4.74,3.48,93.00,93.00,214,178
-18.66,0.24,4.27,3.08,99.00,99.00,214,177
-18.60,0.21,3.80,2.63,111.00,111.00,213,176
-18.48,0.18,3.30,2.22,119.00,119.00,212,174
-18.43,0.15,2.82,1.79,127.00,127.00,210,171
-18.21,0.12,2.28,1.32,129.00,129.00,207,168
-17.57,0.08,1.74,0.86,120.00,120.00,204,165
-16.80,0.05,1.16,0.32,111.00,111.00,200,160
-15.98,0.01,0.62,-0.16,103.00,103.00,195,155
-15.32,-0.02,0.00,-0.67,103.00,103.00,190,150
-14.61,-0.05,-0.52,-1.12,97.00,97.00,184,144
-13.95,-0.08,-1.04,-1.56,78.00,78.00,178,138
-13.34,-0.11,-1.54,-1.98,101.00,101.00,172,132
-12.66,-0.14,-1.95,-2.37,105.00,105.00,166,126
-11.67,-0.17,-2.42,-2.76,89.00,89.00,159,119
-10.97,-0.19,-2.82,-3.10,88.00,88.00,152,113
-10.43,-0.22,-3.25,-3.45,95.00,95.00,144,106
-9.74,-0.24,-3.64,-3.78,92.00,92.00,137,99
-9.02,-0.27,-4.06,-4.14,92.00,92.00,129,91
-8.35,-0.29,-4.42,-4.44,90.00,90.00,121,83
-7.68,-0.31,-4.83,-4.75,93.00,93.00,112,75
-6.99,-0.33,-5.18,-5.04,93.00,93.00,103,67
-6.50,-0.36,-5.57,-5.37,98.00,98.00,93,58
-5.73,-0.37,-5.89,-5.64,92.00,92.00,84,50
-4.92,-0.40,-6.25,-5.98,90.00,90.00,74,40
-3.71,-0.42,-6.58,-6.24,67.00,67.00,63,31
-2.65,-0.44,-6.95,-6.54,33.00,33.00,53,22
-1.48,-0.46,-7.28,-6.82,52.00,52.00,42,12
-0.65,-0.47,-7.48,-6.99,50.00,50.00,32,3
0.17,-0.49,-7.75,-7.22,47.00,47.00,22,-6
1.10,-0.50,-7.90,-7.36,36.00,36.00,12,-15
2.19,-0.51,-8.09,-7.50,-40.00,-40.00,2,-24
3.33,-0.51,-8.18,-7.51,-61.00,-61.00,-7,-32
4.42,-0.51,-8.22,-7.50,0.00,0.00,-16,-40
4.77,-0.51,-8.16,-7.39,0.00,0.00,-24,-46
5.34,-0.51,-8.20,-7.36,-55.00,-55.00,-33,-54
6.22,-0.50,-8.09,-7.22,-78.00,-78.00,-40,-60
6.31,-0.49,-7.93,-7.12,-50.00,-50.00,-47,-67
5.95,-0.47,-7.68,-6.88,0.00,0.00,-52,-71
5.63,-0.46,-7.48,-6.65,57.00,57.00,-58,-76
5.41,-0.45,-7.28,-6.41,65.00,65.00,-64,-81
5.32,-0.44,-7.15,-6.29,68.00,68.00,-70,-86
5.71,-0.43,-7.07,-6.18,58.00,58.00,-77,-92
6.25,-0.43,-7.06,-6.19,33.00,33.00,-84,-98
7.43,-0.43,-7.05,-6.17,-59.00,-59.00,-92,-105
8.84,-0.42,-6.96,-6.07,-108.00,-108.00,-98,-110
9.61,-0.41,-6.81,-5.89,-109.00,-109.00,-104,-114
9.20,-0.40,-6.56,-5.61,-52.00,-52.00,-108,-117
8.69,-0.37,-6.21,-5.27,-30.00,-30.00,-111,-119
8.11,-0.35,-5.85,-4.91,0.00,0.00,-114,-121
7.69,-0.33,-5.53,-4.56,52.00,52.00,-116,-123
7.51,-0.31,-5.24,-4.25,52.00,52.00,-119,-124
7.47,-0.30,-5.05,-4.04,44.00,44.00,-123,-127
7.82,-0.28,-4.88,-3.87,0.00,0.00,-126,-129
8.40,-0.27,-4.74,-3.70,-60.00,-60.00,-130,-131
9.39,-0.26,-4.58,-3.52,-105.00,-105.00,-133,-133
8.98,-0.25,-4.36,-3.28,-57.00,-57.00,-136,-134
8.92,-0.23,-4.06,-3.00,-59.00,-59.00,-137,-135
8.58,-0.21,-3.73,-2.70,-44.00,-44.00,-138,-135
8.39,-0.19,-3.43,-2.41,-52.00,-52.00,-138,-134
8.40,-0.17,-3.08,-2.14,-66.00,-66.00,-138,-134
8.50,-0.15,-2.78,-1.93,-77.00,-77.00,-138,-134
8.68,-0.14,-2.45,-1.74,-90.00,-90.00,-138,-134
8.66,-0.12,-2.13,-1.51,-95.00,-95.00,-137,-134
8.72,-0.10,-1.80,-1.29,-102.00,-102.00,-136,-133
8.55,-0.08,-1.43,-1.02,-103.00,-103.00,-134,-131
8.52,-0.06,-1.05,-0.75,-108.00,-108.00,-131,-129
8.21,-0.03,-0.66,-0.41,-105.00,-105.00,-128,-127
7.60,-0.01,-0.26,0.00,-95.00,-95.00,-124,-124
6.90,0.02,0.15,0.36,-84.00,-84.00,-120,-120
6.16,0.04,0.54,0.65,-74.00,-74.00,-116,-116
5.73,0.06,0.91,1.02,-76.00,-76.00,-111,-112
5.02,0.08,1.25,1.30,-67.00,-67.00,-107,-108
4.41,0.10,1.57,1.59,-67.00,-67.00,-102,-103
3.91,0.12,1.87,1.87,-66.00,-66.00,-97,-98
3.40,0.14,2.13,2.10,-52.00,-52.00,-92,-94
2.93,0.15,2.40,2.35,-66.00,-66.00,-88,-89
2.67,0.17,2.61,2.54,-75.00,-75.00,-83,-85
2.29,0.18,2.80,2.71,-73.00,-73.00,-78,-80
1.75,0.19,2.97,2.89,-68.00,-68.00,-73,-75
1.31,0.20,3.17,3.08,-66.00,-66.00,-68,-70
0.73,0.21,3.36,3.25,-60.00,-60.00,-63,-66
0.38,0.22,3.52,3.40,-63.00,-63.00,-57,-60
-0.03,0.23,3.64,3.51,-60.00,-60.00,-52,-56
-0.58,0.24,3.80,3.66,-56.00,-56.00,-47,-51
-0.96,0.25,3.92,3.72,-56.00,-56.00,-42,-46
-1.46,0.26,4.03,3.85,-51.00,-51.00,-36,-41
-1.84,0.26,4.10,3.92,-50.00,-50.00,-31,-36
-2.36,0.27,4.22,4.00,-45.00,-45.00,-26,-31
-3.05,0.27,4.27,4.05,-33.00,-33.00,-21,-26
-3.50,0.28,4.37,4.12,39.00,39.00,-16,-21
-3.83,0.28,4.41,4.14,-31.00,-31.00,-11,-17
-4.12,0.27,4.35,4.08,-30.00,-30.00,-6,-13
-4.36,0.27,4.36,4.05,-35.00,-35.00,-2,-9
-4.45,0.27,4.33,4.01,-44.00,-44.00,2,-5
-4.47,0.27,4.35,4.01,-53.00,-53.00,6,-1
-4.56,0.27,4.34,4.04,-61.00,-61.00,11,3
-4.67,0.27,4.34,4.09,-60.00,-60.00,15,8
-4.99,0.28,4.36,4.13,-50.00,-50.00,20,12
-5.66,0.28,4.42,4.14,-34.00,-34.00,25,17
-6.32,0.28,4.43,4.16,39.00,39.00,30,21
-6.81,0.28,4.44,4.15,47.00,47.00,35,26
-7.38,0.27,4.35,4.06,0.00,0.00,39,29
-7.49,0.27,4.30,3.94,0.00,0.00,42,32
-7.60,0.26,4.22,3.86,0.00,0.00,46,35
-7.70,0.26,4.16,3.76,0.00,0.00,50,38
-7.83,0.25,4.08,3.63,0.00,0.00,54,41
-7.88,0.25,4.00,3.54,0.00,0.00,57,43
-8.02,0.24,3.89,3.43,0.00,0.00,60,46
-8.18,0.23,3.73,3.28,0.00,0.00,62,48
-8.29,0.22,3.62,3.16,0.00,0.00,65,50
-8.44,0.21,3.47,3.01,47.00,47.00,67,52
-8.58,0.20,3.32,2.88,53.00,53.00,69,53
-8.14,0.19,3.10,2.68,0.00,0.00,70,54
-7.80,0.18,2.94,2.46,-44.00,-44.00,72,55
-7.57,0.16,2.76,2.29,-50.00,-50.00,73,56
-7.29,0.16,2.65,2.16,-56.00,-56.00,75,57
-7.66,0.15,2.51,2.03,39.00,39.00,76,58
-8.18,0.14,2.37,1.90,59.00,59.00,77,58
-8.73,0.13,2.21,1.71,80.00,80.00,78,58
-8.53,0.11,2.01,1.47,61.00,61.00,78,57
-8.34,0.10,1.79,1.23,54.00,54.00,78,56
-8.17,0.08,1.53,1.01,49.00,49.00,77,55
-8.12,0.07,1.31,0.79,62.00,62.00,76,54
-8.00,0.06,1.08,0.61,66.00,66.00,75,53
-7.90,0.04,0.86,0.43,70.00,70.00,74,52
-7.78,0.03,0.65,0.25,70.00,70.00,73,50
-7.49,0.01,0.42,0.00,66.00,66.00,71,49
-7.39,0.00,0.19,-0.17,71.00,71.00,69,47
-7.08,-0.01,0.00,-0.34,68.00,68.00,67,45
-6.84,-0.02,-0.21,-0.50,64.00,64.00,64,43
-6.47,-0.04,-0.45,-0.66,61.00,61.00,61,40
-6.26,-0.05,-0.67,-0.83,63.00,63.00,59,38
-5.98,-0.06,-0.89,-0.94,63.00,63.00,56,36
-5.57,-0.07,-1.06,-1.08,56.00,56.00,53,33
-5.21,-0.08,-1.24,-1.21,52.00,52.00,50,31
-4.86,-0.09,-1.40,-1.33,50.00,50.00,47,29
-4.54,-0.10,-1.57,-1.43,47.00,47.00,44,26
-4.22,-0.10,-1.71,-1.52,45.00,45.00,40,23
-3.99,-0.11,-1.84,-1.62,38.00,38.00,37,21
-3.66,-0.12,-1.96,-1.67,44.00,44.00,34,19
-3.36,-0.12,-2.03,-1.74,42.00,42.00,31,16
-3.08,-0.13,-2.11,-1.80,37.00,37.00,28,14
-2.86,-0.13,-2.19,-1.84,38.00,38.00,25,11
-2.65,-0.13,-2.25,-1.87,38.00,38.00,22,9
-2.35,-0.14,-2.29,-1.90,35.00,35.00,20,7
-2.04,-0.14,-2.35,-1.92,-30.00,-30.00,17,5
-1.90,-0.14,-2.35,-1.89,31.00,31.00,14,3
-1.81,-0.14,-2.35,-1.87,37.00,37.00,12,1
-1.76,-0.14,-2.33,-1.83,40.00,40.00,10,0
-1.72,-0.13,-2.31,-1.81,41.00,41.00,7,-1
-1.56,-0.13,-2.27,-1.80,35.00,35.00,5,-3
-1.44,-0.13,-2.26,-1.78,34.00,34.00,3,-5
-1.28,-0.13,-2.24,-1.74,32.00,32.00,1,-6
-1.21,-0.13,-2.21,-1.69,0.00,0.00,0,-8
-1.10,-0.12,-2.16,-1.67,33.00,33.00,-2,-9
-1.14,-0.12,-2.11,-1.59,38.00,38.00,-4,-10
-0.98,-0.12,-2.06,-1.53,0.00,0.00,-6,-11
-0.91,-0.11,-2.00,-1.45,0.00,0.00,-7,-12
-0.96,-0.11,-1.94,-1.35,0.00,0.00,-8,-12
-1.12,-0.10,-1.84,-1.26,45.00,45.00,-10,-12
-1.24,-0.09,-1.75,-1.14,47.00,47.00,-10,-12
-1.34,-0.09,-1.67,-1.05,47.00,47.00,-11,-13
-1.38,-0.08,-1.60,-0.97,45.00,45.00,-12,-13
-1.19,-0.08,-1.54,-0.87,34.00,34.00,-13,-13
-1.01,-0.08,-1.48,-0.83,0.00,0.00,-15,-13
-0.87,-0.07,-1.43,-0.77,0.00,0.00,-15,-14
-0.80,-0.07,-1.35,-0.69,0.00,0.00,-16,-14
-0.69,-0.06,-1.27,-0.62,-42.00,-42.00,-17,-14
-0.68,-0.06,-1.14,-0.56,-43.00,-43.00,-17,-13
-0.54,-0.05,-1.00,-0.46,-52.00,-52.00,-16,-13
-0.43,-0.04,-0.80,-0.34,-56.00,-56.00,-15,-12
-0.59,-0.03,-0.63,-0.19,-55.00,-55.00,-14,-11
-0.81,-0.02,-0.47,0.00,-42.00,-42.00,-13,-10
-1.08,-0.00,-0.26,0.12,-42.00,-42.00,-11,-9
-1.58,0.01,0.00,0.20,-30.00,-30.00,-10,-8
-1.86,0.02,0.17,0.30,33.00,33.00,-8,-6
-2.09,0.02,0.25,0.37,0.00,0.00,-7,-5
-2.17,0.02,0.32,0.40,-30.00,-30.00,-6,-5
-2.08,0.03,0.38,0.43,-42.00,-42.00,-5,-4
-1.90,0.03,0.44,0.44,-53.00,-53.00,-4,-3
-2.12,0.03,0.46,0.46,-37.00,-37.00,-3,-3
-2.14,0.03,0.51,0.51,-44.00,-44.00,-2,-2
-2.36,0.04,0.58,0.51,-33.00,-33.00,-1,-1
-2.51,0.04,0.62,0.53,-30.00,-30.00,0,-1
-2.66,0.04,0.65,0.54,30.00,30.00,0,0
-2.71,0.04,0.66,0.54,0.00,0.00,1,0
-2.65,0.04,0.64,0.51,-38.00,-38.00,1,0
-2.56,0.04,0.62,0.46,-43.00,-43.00,2,0
-2.68,0.03,0.61,0.41,-33.00,-33.00,2,0
-2.69,0.03,0.59,0.40,-34.00,-34.00,3,0
-2.83,0.03,0.56,0.36,0.00,0.00,3,0
-2.76,0.03,0.53,0.32,0.00,0.00,3,0
-2.73,0.02,0.47,0.29,0.00,0.00,3,0
-2.70,0.02,0.43,0.26,0.00,0.00,3,0
-2.76,0.02,0.38,0.23,0.00,0.00,3,0
-2.80,0.02,0.35,0.21,0.00,0.00,3,0
-2.87,0.02,0.31,0.19,0.00,0.00,3,0
-2.97,0.01,0.28,0.17,42.00,42.00,3,0
-3.10,0.01,0.23,0.13,48.00,48.00,3,0
-3.21,0.01,0.16,0.00,55.00,55.00,2,0
-3.33,0.00,0.00,0.00,60.00,60.00,1,-1
-2.97,-0.00,0.00,-0.14,37.00,37.00,0,-2
-2.45,-0.01,-0.13,-0.22,0.00,0.00,0,-3
-1.99,-0.02,-0.21,-0.27,0.00,0.00,-2,-4
-1.59,-0.02,-0.28,-0.32,-60.00,-60.00,-2,-4
-1.22,-0.02,-0.33,-0.31,-69.00,-69.00,-3,-5
-0.93,-0.01,-0.25,-0.21,-83.00,-83.00,-2,-4
-1.31,-0.00,-0.13,0.00,-64.00,-64.00,-1,-2
-1.64,0.01,0.00,0.17,-53.00,-53.00,0,-1
-1.38,0.01,0.14,0.29,-78.00,-78.00,0,0
-1.38,0.02,0.27,0.41,-81.00,-81.00,2,2
-1.45,0.03,0.43,0.56,-87.00,-87.00,4,4
-1.28,0.04,0.61,0.71,-105.00,-105.00,6,6
-1.13,0.06,0.81,0.93,-113.00,-113.00,9,9
-1.16,0.07,1.03,1.17,-121.00,-121.00,12,13
-1.51,0.09,1.31,1.46,-121.00,-121.00,17,17
-1.81,0.11,1.63,1.76,-126.00,-126.00,22,22
-2.11,0.13,1.97,2.16,-111.00,-111.00,27,28
-2.37,0.16,2.39,2.57,-148.00,-148.00,33,35
-2.64,0.19,2.77,2.95,-162.00,-162.00,40,42
-2.58,0.22,3.26,3.46,-182.00,-182.00,48,50
-3.18,0.25,3.76,3.97,-182.00,-182.00,57,60
-3.97,0.29,4.39,4.60,-187.00,-187.00,68,71
-5.45,0.33,4.97,5.26,-127.00,-127.00,79,82
-6.89,0.38,5.69,5.97,-161.00,-161.00,92,95
-8.33,0.42,6.33,6.61,-145.00,-145.00,105,109
-9.23,0.46,7.01,7.28,-114.00,-114.00,119,123
-10.81,0.51,7.64,7.91,-142.00,-142.00,133,137
-11.68,0.55,8.28,8.62,-167.00,-167.00,148,153
-13.33,0.59,8.88,9.23,-120.00,-120.00,163,169
-14.48,0.63,9.54,9.95,-81.00,-81.00,179,186
-15.95,0.67,10.10,10.52,37.00,37.00,195,202
-17.30,0.71,10.64,11.06,0.00,0.00,211,219
-18.57,0.73,10.98,11.41,117.00,117.00,227,235
-18.98,0.75,11.36,11.72,106.00,106.00,241,249
-17.61,0.76,11.44,11.81,0.00,0.00,253,262
-16.55,0.75,11.36,11.70,-81.00,-81.00,264,273
-16.36,0.75,11.35,11.67,-73.00,-73.00,276,285
-16.31,0.75,11.31,11.64,-64.00,-64.00,288,297
-16.78,0.75,11.41,11.62,30.00,30.00,301,309
-17.54,0.74,11.39,11.53,0.00,0.00,312,320
-18.77,0.74,11.37,11.42,125.00,125.00,324,331
-19.21,0.73,11.21,11.23,111.00,111.00,334,341
-18.85,0.71,10.97,10.94,68.00,68.00,343,349
-18.22,0.69,10.63,10.47,34.00,34.00,351,356
-17.57,0.66,10.23,9.99,0.00,0.00,358,362
-17.29,0.63,9.88,9.49,-47.00,-47.00,365,367
-17.11,0.61,9.58,9.07,-42.00,-42.00,372,373
-17.19,0.59,9.32,8.68,30.00,30.00,380,378
-17.65,0.57,9.09,8.36,0.00,0.00,387,384
-18.34,0.55,8.90,8.05,82.00,82.00,395,389
-18.98,0.53,8.65,7.70,106.00,106.00,401,394
-18.99,0.51,8.33,7.26,90.00,90.00,407,397
-18.75,0.48,7.93,6.75,68.00,68.00,411,399
-18.43,0.44,7.47,6.14,52.00,52.00,414,400
-17.93,0.41,6.98,5.58,36.00,36.00,417,400
-17.78,0.38,6.52,5.02,39.00,39.00,419,400
-17.81,0.34,6.08,4.52,47.00,47.00,422,400
-18.09,0.32,5.67,4.07,64.00,64.00,424,400
-18.57,0.29,5.24,3.64,85.00,85.00,425,400
-19.02,0.26,4.81,3.25,101.00,101.00,426,400
-19.40,0.23,4.33,2.85,113.00,113.00,426,399
-19.73,0.20,3.83,2.45,123.00,123.00,425,397
-20.01,0.17,3.33,2.01,128.00,128.00,423,395
-20.28,0.14,2.75,1.57,134.00,134.00,421,392
-20.36,0.11,2.18,1.10,134.00,134.00,418,389
-20.45,0.07,1.59,0.59,131.00,131.00,414,385
-20.50,0.03,0.98,0.00,129.00,129.00,409,380
-20.50,-0.00,0.41,-0.50,131.00,131.00,404,375
-20.39,-0.04,-0.21,-1.00,140.00,140.00,398,369
-20.05,-0.07,-0.80,-1.49,131.00,131.00,391,363
-19.58,-0.11,-1.41,-2.01,128.00,128.00,384,355
-19.40,-0.14,-1.96,-2.50,135.00,135.00,376,348
-18.99,-0.18,-2.55,-3.03,133.00,133.00,368,340
-18.62,-0.21,-3.10,-3.49,131.00,131.00,359,332
-18.43,-0.25,-3.67,-3.97,136.00,136.00,350,323
-18.17,-0.28,-4.21,-4.43,122.00,122.00,341,314
-17.33,-0.31,-4.76,-4.92,115.00,115.00,330,304
-16.81,-0.34,-5.24,-5.33,108.00,108.00,320,294
-16.73,-0.38,-5.76,-5.80,112.00,112.00,309,284
-15.85,-0.40,-6.18,-6.15,105.00,105.00,298,274
-15.89,-0.43,-6.67,-6.56,112.00,112.00,287,263
-15.87,-0.46,-7.12,-6.92,133.00,133.00,275,252
-16.07,-0.48,-7.48,-7.25,151.00,151.00,264,242
-16.34,-0.51,-7.92,-7.62,159.00,159.00,251,230
-16.12,-0.53,-8.32,-7.98,197.00,197.00,239,218
-15.73,-0.56,-8.82,-8.39,223.00,223.00,224,205
-14.89,-0.59,-9.31,-8.82,212.00,212.00,210,192
-13.56,-0.63,-9.95,-9.41,209.00,209.00,193,176
-11.79,-0.67,-10.53,-9.94,176.00,176.00,176,160
-10.66,-0.71,-11.24,-10.64,183.00,183.00,158,143
-9.07,-0.75,-11.82,-11.17,173.00,173.00,140,126
-7.03,-0.79,-12.52,-11.79,150.00,150.00,120,107
-5.26,-0.83,-13.12,-12.32,141.00,141.00,100,89
-3.37,-0.87,-13.79,-12.92,129.00,129.00,79,70
-1.22,-0.90,-14.31,-13.41,100.00,100.00,59,51
0.57,-0.94,-14.88,-13.93,91.00,91.00,38,32
2.33,-0.96,-15.32,-14.32,85.00,85.00,17,12
4.57,-0.99,-15.81,-14.77,-49.00,-49.00,-2,-6
6.41,-1.02,-16.16,-15.12,43.00,43.00,-22,-25
8.34,-1.02,-16.28,-15.23,-38.00,-38.00,-41,-42
9.71,-1.04,-16.51,-15.40,-32.00,-32.00,-60,-60
10.92,-1.04,-16.57,-15.38,-30.00,-30.00,-78,-76
11.64,-1.04,-16.67,-15.46,-34.00,-34.00,-96,-92
12.42,-1.04,-16.62,-15.41,0.00,0.00,-113,-108
14.06,-1.04,-16.63,-15.39,-116.00,-116.00,-131,-124
14.76,-1.03,-16.46,-15.21,-130.00,-130.00,-146,-138
13.87,-1.01,-16.17,-14.88,-54.00,-54.00,-160,-150
12.66,-0.98,-15.65,-14.37,0.00,0.00,-171,-160
11.26,-0.95,-15.18,-13.90,112.00,112.00,-183,-170
10.20,-0.92,-14.71,-13.46,143.00,143.00,-194,-181
9.22,-0.90,-14.50,-13.26,173.00,173.00,-207,-193
9.65,-0.89,-14.29,-13.09,105.00,105.00,-221,-206
10.38,-0.89,-14.27,-13.03,64.00,64.00,-235,-218
11.53,-0.89,-14.31,-13.06,-41.00,-41.00,-251,-232
12.87,-0.89,-14.26,-12.99,-97.00,-97.00,-265,-245
13.66,-0.88,-14.19,-12.86,-116.00,-116.00,-279,-257
13.25,-0.86,-13.89,-12.57,-60.00,-60.00,-291,-267
12.51,-0.84,-13.52,-12.22,0.00,0.00,-301,-277
11.77,-0.81,-13.10,-11.81,73.00,73.00,-311,-285
11.53,-0.79,-12.77,-11.48,70.00,70.00,-321,-294
11.38,-0.77,-12.46,-11.21,65.00,65.00,-332,-303
11.63,-0.76,-12.31,-11.04,45.00,45.00,-343,-314
12.40,-0.75,-12.10,-10.87,0.00,0.00,-354,-323
13.75,-0.74,-11.94,-10.76,-113.00,-113.00,-365,-334
15.09,-0.72,-11.65,-10.49,-172.00,-172.00,-374,-342
14.54,-0.69,-11.22,-10.06,-98.00,-98.00,-381,-348
12.78,-0.65,-10.62,-9.46,75.00,75.00,-387,-352
11.72,-0.62,-10.08,-8.89,98.00,98.00,-392,-356
10.56,-0.59,-9.62,-8.46,128.00,128.00,-399,-361
11.08,-0.57,-9.38,-8.16,79.00,79.00,-406,-366
11.96,-0.55,-9.21,-7.87,-52.00,-52.00,-414,-372
13.52,-0.54,-8.98,-7.58,-115.00,-115.00,-421,-377
13.84,-0.52,-8.77,-7.27,-90.00,-90.00,-428,-382
13.64,-0.50,-8.41,-6.90,-58.00,-58.00,-433,-385
13.20,-0.47,-8.03,-6.45,-43.00,-43.00,-438,-388
12.79,-0.44,-7.60,-6.00,31.00,31.00,-442,-390
12.51,-0.42,-7.22,-5.59,0.00,0.00,-446,-392
12.60,-0.39,-6.88,-5.20,0.00,0.00,-450,-394
12.97,-0.37,-6.60,-4.87,-54.00,-54.00,-454,-396
13.16,-0.35,-6.32,-4.57,-65.00,-65.00,-458,-397
13.39,-0.33,-6.04,-4.23,-69.00,-69.00,-462,-399
13.23,-0.31,-5.68,-3.88,-56.00,-56.00,-464,-399
13.19,-0.29,-5.35,-3.49,-55.00,-55.00,-466,-399
13.17,-0.26,-4.95,-3.14,-58.00,-58.00,-468,-399
13.41,-0.24,-4.58,-2.83,-71.00,-71.00,-469,-399
13.67,-0.22,-4.19,-2.55,-82.00,-82.00,-470,-399
13.82,-0.20,-3.80,-2.27,-87.00,-87.00,-470,-399
14.14,-0.18,-3.37,-2.02,-101.00,-101.00,-470,-399
14.80,-0.15,-2.96,-1.77,-127.00,-127.00,-469,-398
15.09,-0.13,-2.55,-1.52,-131.00,-131.00,-467,-397
15.47,-0.11,-2.08,-1.22,-141.00,-141.00,-465,-396
15.74,-0.08,-1.58,-0.89,-141.00,-141.00,-462,-393
15.39,-0.05,-1.05,-0.54,-121.00,-121.00,-458,-390
15.05,-0.02,-0.49,0.00,-105.00,-105.00,-453,-386
15.20,0.01,0.00,0.36,-119.00,-119.00,-448,-382
14.98,0.04,0.52,0.73,-119.00,-119.00,-442,-378
14.83,0.07,1.02,1.10,-126.00,-126.00,-436,-373
14.41,0.10,1.51,1.49,-115.00,-115.00,-430,-368
14.05,0.13,2.00,1.92,-112.00,-112.00,-423,-362
13.56,0.16,2.49,2.32,-105.00,-105.00,-416,-356
